# cfd-territory never-run census -- generated by scripts/census_never_run.py
# unit: directory D with D/system/controlDict (INSTANCE) or D/system/controlDict*.template (DEFINITION); plus the orphan
#       unit: a directory with solver logs and NO system/ (a case run then pruned) -> RAN_LOGS_ONLY
# NEVER_RUN predicate: no solver log with an 'ExecutionTime = ' line, no time dir > 0 with content (case level OR processor*/),
#                      and no mesh (constant/polyMesh/points or a mesh-utility log).
# family is NAME-DERIVED and is a navigation aid only -- it cannot reliably pair a definition under cases/ with its
# outputs under verification/runs/, and it collides (cases/tmr and models/tmr share the key 'tmr').
# verdict_artifact is NAME-LINKED and is the weakest column here; open it before relying on it.
# tree=out_of_git rows come from stores enumerated in docs/LOCATIONS.md and reconciled against the disk; those stores are LAB-WIDE, not cfd-only.
# physics and bookkeeping are INDEPENDENT columns and are never folded into the class: ENDTIME_FIELDS/ABSENT is a solve whose log is gone, NONE/COMPLETE is a log whose fields are gone.
# RESIDUAL LIMIT: an in-repo case whose work happened out of git with NO recorded remote_dir is classified on its own artifacts alone and can still read NEVER_RUN. Name-matching would close that and reintroduce the F1-vs-F17 false negative; such rows are adjudicated by hand.
class	tree	physics	bookkeeping	family	case_root	evidence_path	application	missing_binary	solver_logs	unattributed_logs	time_dirs	proc_time_dirs	end_time	endtime_fields	series_last_time	end_line	rc	remote_dir	verdict_tokens	verdict_artifact
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/A_kEpsilon/L2_500x5	verification/runs/ansys_verification/VMFL003_M2/A_kEpsilon/L2_500x5/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/A_kEpsilon/L3_1000x5	verification/runs/ansys_verification/VMFL003_M2/A_kEpsilon/L3_1000x5/log.simpleFoam	simpleFoam		1	0	110	0	22000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/D_500x3	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/D_500x3/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/D_500x4	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/D_500x4/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/D_500x6	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/D_500x6/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/L1_250x5	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/L1_250x5/log.simpleFoam	simpleFoam		1	0	75	0	15000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/L2_500x5	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/L2_500x5/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/L3_1000x5	verification/runs/ansys_verification/VMFL003_M2/B_realizableKE/L3_1000x5/log.simpleFoam	simpleFoam		1	0	110	0	22000.0	1		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/D_500x3	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/D_500x3/log.simpleFoam	simpleFoam		1	0	20	0	18000.0	0		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/L1_250x5	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/L1_250x5/log.simpleFoam	simpleFoam		1	0	75	0	15000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/L2_500x5	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/L2_500x5/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/L3_1000x5	verification/runs/ansys_verification/VMFL003_M2/C_RNGkEpsilon/L3_1000x5/log.simpleFoam	simpleFoam		1	0	110	0	22000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/D_kOmegaSST/L1_250x5	verification/runs/ansys_verification/VMFL003_M2/D_kOmegaSST/L1_250x5/log.simpleFoam	simpleFoam		1	0	75	0	15000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/D_kOmegaSST/L2_500x5	verification/runs/ansys_verification/VMFL003_M2/D_kOmegaSST/L2_500x5/log.simpleFoam	simpleFoam		1	0	90	0	18000.0	1		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL003_M2/D_kOmegaSST/L3_1000x5	verification/runs/ansys_verification/VMFL003_M2/D_kOmegaSST/L3_1000x5/log.simpleFoam	simpleFoam		1	0	29	0	22000.0	0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL004-R2/L1	verification/runs/ansys_verification/VMFL004-R2/L1/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL004-R2/L2	verification/runs/ansys_verification/VMFL004-R2/L2/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL004-R2/L3	verification/runs/ansys_verification/VMFL004-R2/L3/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL004/L1	verification/runs/ansys_verification/VMFL004/L1/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL004/L2	verification/runs/ansys_verification/VMFL004/L2/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL004/L3	verification/runs/ansys_verification/VMFL004/L3/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L1_25x25_A5_30k	verification/runs/ansys_verification/VMFL007-R3-DIAG/L1_25x25_A5_30k/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L1_25x25_B2	verification/runs/ansys_verification/VMFL007-R3-DIAG/L1_25x25_B2/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	1		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_A5_control	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_A5_control/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B1	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B1/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	0		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B2	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B2/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	1		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B3	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B3/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B4	verification/runs/ansys_verification/VMFL007-R3-DIAG/L2_50x50_B4/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	0		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L3_100x100_B2	verification/runs/ansys_verification/VMFL007-R3-DIAG/L3_100x100_B2/log.simpleFoam.gz	simpleFoam		1	0	1	0	30000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007-R3-DIAG/L3_100x100_B2_ext_90k	verification/runs/ansys_verification/VMFL007-R3-DIAG/L3_100x100_B2_ext_90k/log.simpleFoam.gz	simpleFoam		1	0	1	0	90000.0	1		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL007/L2_50x50	verification/runs/ansys_verification/VMFL007/L2_50x50/log.simpleFoam	simpleFoam		1	0	1	0	10000.0	0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011-R2/L1	verification/runs/ansys_verification/VMFL011-R2/L1/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011-R2/L2	verification/runs/ansys_verification/VMFL011-R2/L2/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011-R2/L3	verification/runs/ansys_verification/VMFL011-R2/L3/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011-R3/L1	verification/runs/ansys_verification/VMFL011-R3/L1/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011-R3/L2	verification/runs/ansys_verification/VMFL011-R3/L2/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011-R3/L3	verification/runs/ansys_verification/VMFL011-R3/L3/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011/L1	verification/runs/ansys_verification/VMFL011/L1/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011/L2	verification/runs/ansys_verification/VMFL011/L2/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL011/L3	verification/runs/ansys_verification/VMFL011/L3/log.simpleFoam	simpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	repo	NONE	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL017/R2/L1	verification/runs/ansys_verification/VMFL017/R2/L1/log.rhoCentralFoam	rhoCentralFoam		1	0	0	0	0.05	0	0.0008	0				
RAN_INCOMPLETE	repo	NONE	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL021/L3	verification/runs/ansys_verification/VMFL021/L3/log.interPhaseChangeFoam	interPhaseChangeFoam		1	0	0	0	0.003	0		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL021/R2/L3	verification/runs/ansys_verification/VMFL021/R2/L3/log.interPhaseChangeFoam	interPhaseChangeFoam		1	0	6	0	0.003	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL023/L1_96x32	verification/runs/ansys_verification/VMFL023/L1_96x32/log.pimpleFoam	pimpleFoam		1	0	1	0	300.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL023/L2_192x64	verification/runs/ansys_verification/VMFL023/L2_192x64/log.pimpleFoam	pimpleFoam		1	0	1	0	300.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL023/L3_384x128	verification/runs/ansys_verification/VMFL023/L3_384x128/log.pimpleFoam	pimpleFoam		1	0	1	0	300.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033-R2/L1_nr32	verification/runs/ansys_verification/VMFL033-R2/L1_nr32/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	100000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033-R2/L2_nr64	verification/runs/ansys_verification/VMFL033-R2/L2_nr64/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	100000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033-R2/L3_nr128	verification/runs/ansys_verification/VMFL033-R2/L3_nr128/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	100000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033/L1_nr32	verification/runs/ansys_verification/VMFL033/L1_nr32/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033/L2_nr64	verification/runs/ansys_verification/VMFL033/L2_nr64/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033/L3_nr128	verification/runs/ansys_verification/VMFL033/L3_nr128/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033_attempt1_ABANDONED_PARTIAL/L1_nr32	verification/runs/ansys_verification/VMFL033_attempt1_ABANDONED_PARTIAL/L1_nr32/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL033_attempt1_ABANDONED_PARTIAL/L2_nr64	verification/runs/ansys_verification/VMFL033_attempt1_ABANDONED_PARTIAL/L2_nr64/log.buoyantSimpleFoam	buoyantSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL038-R2/L2	verification/runs/ansys_verification/VMFL038-R2/L2/log.simpleFoam	simpleFoam		1	0	1	0	16000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL038-R2/L3	verification/runs/ansys_verification/VMFL038-R2/L3/log.simpleFoam	simpleFoam		1	0	1	0	32000.0	1		0				
RAN_INCOMPLETE	repo	PARTIAL_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL045/R2/L3_360x304	verification/runs/ansys_verification/VMFL045/R2/L3_360x304/log.rhoCentralFoam	rhoCentralFoam		1	0	2	0	0.007	0		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL046/L1	verification/runs/ansys_verification/VMFL046/L1/log.rhoSimpleFoam	rhoSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL046/L2	verification/runs/ansys_verification/VMFL046/L2/log.rhoSimpleFoam	rhoSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL046/L3	verification/runs/ansys_verification/VMFL046/L3/log.rhoSimpleFoam	rhoSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL046_INVISCID/L1	verification/runs/ansys_verification/VMFL046_INVISCID/L1/log.rhoSimpleFoam	rhoSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL046_INVISCID/L2	verification/runs/ansys_verification/VMFL046_INVISCID/L2/log.rhoSimpleFoam	rhoSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL046_INVISCID/L3	verification/runs/ansys_verification/VMFL046_INVISCID/L3/log.rhoSimpleFoam	rhoSimpleFoam		1	0	1	0	20000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL069-R2/L1	verification/runs/ansys_verification/VMFL069-R2/L1/log.interFoam	interFoam		1	0	2	0	1000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL069-R2/L2	verification/runs/ansys_verification/VMFL069-R2/L2/log.interFoam	interFoam		1	0	2	0	1000.0	1		0				
RAN_INCOMPLETE	repo	ENDTIME_FIELDS	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL069-R2/L3	verification/runs/ansys_verification/VMFL069-R2/L3/log.interFoam	interFoam		1	0	2	0	1000.0	1		0				
RAN_INCOMPLETE	repo	NONE	INCOMPLETE	ansys_verification	verification/runs/ansys_verification/VMFL069/L1	verification/runs/ansys_verification/VMFL069/L1/log.interFoam	interFoam		1	0	0	0	2000.0	0		0				
RAN_INCOMPLETE	out_of_git	NONE	INCOMPLETE	oog:certonomous-runs/C4-naca-t-a10-medium-confirm	/home/ubuntu/certonomous-runs/C4-naca-t-a10-medium-confirm	/home/ubuntu/certonomous-runs/C4-naca-t-a10-medium-confirm/log.pimpleFoam	pimpleFoam		1	0	0	0	300.0	0	0.0049142595	0				
RAN_INCOMPLETE	out_of_git	NONE	INCOMPLETE	oog:certonomous-runs/F12_pressure_probe_2026-08-25	/home/ubuntu/certonomous-runs/F12_pressure_probe_2026-08-25/armA_relaxation_only	/home/ubuntu/certonomous-runs/F12_pressure_probe_2026-08-25/armA_relaxation_only/log.rhoSimpleFoam	rhoSimpleFoam		1	0	0	0	2000.0	0	1802.0	0	134			
RAN_INCOMPLETE	out_of_git	NONE	INCOMPLETE	oog:certonomous-runs/F12_pressure_probe_2026-08-25	/home/ubuntu/certonomous-runs/F12_pressure_probe_2026-08-25/armBprime_transonic_PBiCGStab	/home/ubuntu/certonomous-runs/F12_pressure_probe_2026-08-25/armBprime_transonic_PBiCGStab/log.rhoSimpleFoam	rhoSimpleFoam		1	0	0	0	2000.0	0	2.0	0	134			
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/ansys_verification	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/cpu/L1	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/cpu/L1/log.buoyantBoussinesqSimpleFoam	buoyantBoussinesqSimpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/ansys_verification	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/cpu/L2	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/cpu/L2/log.buoyantBoussinesqSimpleFoam	buoyantBoussinesqSimpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/ansys_verification	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/cpu/L3	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/cpu/L3/log.buoyantBoussinesqSimpleFoam	buoyantBoussinesqSimpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/ansys_verification	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/gpu/L1	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/gpu/L1/log.buoyantBoussinesqSimpleFoam	buoyantBoussinesqSimpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/ansys_verification	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/gpu/L2	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/gpu/L2/log.buoyantBoussinesqSimpleFoam	buoyantBoussinesqSimpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/ansys_verification	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/gpu/L3	/home/ubuntu/certonomous-runs/ansys_verification/VMFLGPU005/VMFLGPU005/gpu/L3/log.buoyantBoussinesqSimpleFoam	buoyantBoussinesqSimpleFoam		1	0	1	0		0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/f12_energy_bound_discriminator_2026-08-25	/home/ubuntu/certonomous-runs/f12_energy_bound_discriminator_2026-08-25/arm0/case	/home/ubuntu/certonomous-runs/f12_energy_bound_discriminator_2026-08-25/arm0/case/log.rhoSimpleFoam	rhoSimpleFoam		1	0	147	0	148.0	0	147.0	0	134			
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/f12_energy_bound_discriminator_2026-08-25	/home/ubuntu/certonomous-runs/f12_energy_bound_discriminator_2026-08-25/arm2/case	/home/ubuntu/certonomous-runs/f12_energy_bound_discriminator_2026-08-25/arm2/case/log.rhoSimpleFoam	rhoSimpleFoam		1	0	52	0	148.0	0	52.0	0	134			
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/f12_terminal_departure_2026-08-25	/home/ubuntu/certonomous-runs/f12_terminal_departure_2026-08-25/case	/home/ubuntu/certonomous-runs/f12_terminal_departure_2026-08-25/case/log.rhoSimpleFoam	rhoSimpleFoam		1	0	147	0	148.0	0	147.0	0	134			
RAN_INCOMPLETE	out_of_git	NONE	INCOMPLETE	oog:certonomous-runs/f5a-cylinder-ladder	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/f5b_re1000_3d_pilot_stage	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/f5b_re1000_3d_pilot_stage/log.pimpleFoam.calibration	pimpleFoam		2	0	0	0	150.0	0	0.099670273	0				
RAN_INCOMPLETE	out_of_git	ENDTIME_FIELDS	INCOMPLETE	oog:certonomous-runs/f5a-cylinder-ladder	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re1000	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re1000/log.pimpleFoam	pimpleFoam		1	0	1	0	90.0	1	90.0	0				
RAN_INCOMPLETE	out_of_git	PROCESSOR_ONLY	INCOMPLETE	oog:certonomous-runs/f5a-cylinder-ladder	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re1000_coarsespacing	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re1000_coarsespacing/log.pimpleFoam	pimpleFoam		1	0	0	4	90.0	0	90.0	0				
RAN_INCOMPLETE	out_of_git	ENDTIME_FIELDS	INCOMPLETE	oog:certonomous-runs/f5a-cylinder-ladder	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900/log.pimpleFoam	pimpleFoam		1	0	1	0	90.0	1	90.0	0				
RAN_INCOMPLETE	out_of_git	ENDTIME_FIELDS	INCOMPLETE	oog:certonomous-runs/f5a-cylinder-ladder	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900_correctedspacing	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900_correctedspacing/log.pimpleFoam	pimpleFoam		1	0	1	0	90.0	1	90.0	0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/hypersonic-cylinder	/home/ubuntu/certonomous-runs/hypersonic-cylinder/fine	/home/ubuntu/certonomous-runs/hypersonic-cylinder/fine/log.rhoCentralFoam	rhoCentralFoam		1	0	8	0	6.0	0		0				
RAN_INCOMPLETE	out_of_git	PARTIAL_FIELDS	INCOMPLETE	oog:certonomous-runs/supersonic-cone	/home/ubuntu/certonomous-runs/supersonic-cone/fine	/home/ubuntu/certonomous-runs/supersonic-cone/fine/log.rhoCentralFoam	rhoCentralFoam		1	0	2	0	3.319149	0		0				
RAN_INCOMPLETE	out_of_git	NONE	INCOMPLETE	oog:certonomous-runs/tmr-bump-finer	/home/ubuntu/certonomous-runs/tmr-bump-finer	/home/ubuntu/certonomous-runs/tmr-bump-finer/log.simpleFoam	simpleFoam		1	0	0	0	13500.0	0	1767.0	0				
